0 0 0 
1 1 2 
2 2 4 
3 2 7 
4 2 8 
5 2 8 
6 2 8 
7 2 8 
8 2 8 
9 2 8 
10 2 8 
11 2 8 
12 2 8 
13 2 8 
14 2 8 
15 2 7 
16 2 7 
17 2 7 
18 2 7 
19 2 7 
20 2 7 
21 2 7 
22 2 7 
23 2 7 
24 2 7 
25 2 7 
26 2 7 
27 2 7 
28 2 7 
29 2 7 
30 2 7 
31 2 7 
32 2 7 
33 2 7 
34 2 7 
35 2 7 
36 2 7 
37 2 7 
38 2 7 
39 2 7 
40 2 7 
41 2 7 
42 2 7 
43 2 7 
44 2 7 
45 2 7 
46 2 7 
47 2 7 
48 2 6 
49 2 6 
50 2 6 
51 2 6 
52 2 6 
53 2 6 
54 2 6 
55 2 6 
56 2 6 
57 2 6 
58 2 6 
59 2 6 
60 2 6 
61 2 6 
62 2 6 
63 2 6 
64 2 6 
65 2 6 
66 2 6 
67 2 6 
68 2 6 
69 2 6 
70 2 6 
71 2 5 
72 2 5 
73 2 4 
74 2 4 
75 2 4 
76 2 4 
77 2 4 
78 2 4 
79 2 4 
80 2 4 
81 2 4 
82 2 4 
83 2 4 
84 2 4 
85 2 4 
86 2 4 
87 2 4 
88 2 4 
89 2 4 
90 2 4 
91 2 4 
92 2 4 
93 2 4 
94 2 4 
95 2 4 
96 2 4 
97 2 4 
98 2 4 
99 2 4 
100 2 4 
101 2 4 
102 2 4 
103 2 4 
104 2 4 
105 2 4 
106 2 4 
107 2 4 
108 2 4 
109 2 4 
110 2 4 
111 2 4 
112 2 4 
113 2 4 
114 2 4 
115 1 4 
116 1 4 
117 1 4 
118 1 4 
119 1 4 
120 1 4 
121 1 4 
122 1 3 
123 1 3 
124 1 3 
125 1 2 
126 1 2 
127 1 2 
128 1 2 
129 1 2 
130 1 2 
131 1 2 
132 1 2 
133 1 2 
134 1 1 
135 1 1 
136 1 1 
137 1 1 
138 1 1 
139 1 1 
140 1 1 
141 1 1 
142 1 1 
143 1 1 
144 1 1 
145 1 1 
146 1 1 
147 1 1 
148 1 1 
149 1 1 
150 1 1 
151 1 1 
152 1 1 
153 1 1 
154 1 1 
155 1 1 
156 1 1 
157 1 1 
158 1 1 
159 1 1 
160 1 1 
161 1 1 
162 1 1 
163 1 1 
164 1 1 
165 1 1 
166 1 1 
167 1 1 
168 1 1 
169 1 1 
170 1 1 
171 1 1 
172 1 1 
173 1 1 
174 1 1 
175 1 1 
176 1 1 
177 1 1 
178 1 1 
179 1 1 
180 1 1 
181 1 1 
182 1 1 
183 1 1 
184 1 1 
185 1 1 
186 1 1 
187 1 1 
188 1 1 
189 1 1 
190 1 1 
191 1 1 
192 1 1 
193 1 1 
194 1 1 
195 1 1 
196 1 1 
197 1 1 
198 1 1 
199 1 1 
200 1 1 
201 1 1 
202 1 1 
203 1 1 
204 1 1 
205 1 1 
206 1 1 
207 1 1 
208 1 1 
209 1 1 
210 1 1 
211 1 1 
212 0 1 
213 0 1 
214 0 1 
215 0 1 
216 0 1 
217 0 1 
218 0 1 
219 0 1 
220 0 1 
221 0 1 
222 0 1 
223 0 1 
224 0 1 
225 0 1 
226 0 1 
227 0 1 
228 0 1 
229 0 1 
230 0 1 
231 0 1 
232 0 1 
233 0 1 
234 0 1 
235 0 1 
236 0 1 
237 0 1 
238 0 1 
239 0 1 
240 0 1 
241 0 1 
242 0 1 
243 0 1 
244 0 1 
245 0 1 
246 0 1 
247 0 1 
248 0 1 
249 0 1 
250 0 1 
251 0 1 
252 0 1 
253 0 1 
254 0 1 
255 0 1 
256 0 1 
257 0 1 
258 0 1 
259 0 1 
260 0 1 
261 0 1 
262 0 1 
263 0 1 
264 0 1 
265 0 1 
266 0 1 
267 0 1 
268 0 1 
269 0 1 
270 0 1 
271 0 1 
272 0 1 
273 0 1 
274 0 1 
275 0 1 
276 0 1 
277 0 1 
278 0 1 
279 0 1 
280 0 1 
281 0 1 
282 0 1 
283 0 1 
284 0 1 
285 0 1 
286 0 1 
287 0 1 
288 0 1 
289 0 1 
290 0 1 
291 0 1 
292 0 1 
293 0 1 
294 0 1 
295 0 1 
296 0 1 
297 0 1 
298 0 1 
299 0 1 
300 0 1 
301 0 1 
302 0 1 
303 0 1 
304 0 1 
305 0 1 
306 0 1 
307 0 1 
308 0 1 
309 0 1 
310 0 1 
311 0 1 
312 0 1 
313 0 1 
314 0 1 
315 0 1 
